,technology,year,cap_mean_base,fix_mean_base,fix_mean_US,fix_min_US,fix_max_US,US_scenario,cap_par_unit,cap_min_US,cap_mean_US,cap_max_US,cap_factor,fix_factor,cap_min_final,cap_max_final,fix_min_final,fix_max_final
86,Large Hydropower Plant (Dam) (>100MW),2025,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Conservative,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
87,Large Hydropower Plant (Dam) (>100MW),2030,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Moderate,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
88,Large Hydropower Plant (Dam) (>100MW),2030,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Advanced,$/kW,2904.0,3061.0,3217.0,0.031077875188269776,0.16015046456446763,90.25014954673543,99.97752448066387,2.8538812785388132,2.8538812785388132
89,Large Hydropower Plant (Dam) (>100MW),2030,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Conservative,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
90,Large Hydropower Plant (Dam) (>100MW),2040,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Moderate,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
91,Large Hydropower Plant (Dam) (>100MW),2040,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Advanced,$/kW,2780.0,2931.0,3081.0,0.03245628657498935,0.16015046456446763,90.22847667847039,99.99781893754218,2.8538812785388132,2.8538812785388132
92,Large Hydropower Plant (Dam) (>100MW),2040,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Conservative,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
93,Large Hydropower Plant (Dam) (>100MW),2050,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Moderate,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
94,Large Hydropower Plant (Dam) (>100MW),2050,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Advanced,$/kW,2719.0,2866.0,3012.0,0.033192385188867336,0.16015046456446763,90.25009532853029,99.97546418886841,2.8538812785388132,2.8538812785388132
95,Large Hydropower Plant (Dam) (>100MW),2050,95.12937595129378,2.8538812785388132,17.82,17.82,17.82,Conservative,$/kW,3089.0,3256.0,3423.0,0.029216638805679908,0.16015046456446763,90.25019727074523,100.00855463184233,2.8538812785388132,2.8538812785388132
96,Medium Hydropower Plant (10-100MW),2025,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Moderate,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
97,Medium Hydropower Plant (10-100MW),2025,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Advanced,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
98,Medium Hydropower Plant (10-100MW),2025,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
99,Medium Hydropower Plant (10-100MW),2030,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Moderate,$/kW,4322.0,7047.0,10666.0,0.011249394062638212,0.030461813723523135,48.61988113872235,119.98603707209917,0.9128119919819349,4.698810158699064
100,Medium Hydropower Plant (10-100MW),2030,79.27447995941148,2.3782343987823444,74.16900808249574,28.46749405014596,146.5398104895523,Advanced,$/kW,4381.0,7143.0,9461.0,0.011098205230213003,0.032065069498261496,48.62123711356317,105.00011968304523,0.9128121751592758,4.698809207609564
101,Medium Hydropower Plant (10-100MW),2030,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
102,Medium Hydropower Plant (10-100MW),2040,79.27447995941148,2.3782343987823444,74.94974304360792,28.76714705958019,148.0823637465304,Moderate,$/kW,4427.0,7218.0,9561.0,0.010982887220755261,0.031731054733551506,48.62124172628354,105.00738471764106,0.9128119178756643,4.698809589114839
103,Medium Hydropower Plant (10-100MW),2040,79.27447995941148,2.3782343987823444,67.4547627577935,25.89043948046053,133.2741171906797,Advanced,$/kW,3984.0,6496.0,8690.0,0.012203583737594132,0.035256730608063266,48.61907761057502,106.049142679693,0.9128122500869623,4.698809646819248
104,Medium Hydropower Plant (10-100MW),2040,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
105,Medium Hydropower Plant (10-100MW),2050,79.27447995941148,2.3782343987823444,74.94974304360792,28.76714705958019,148.0823637465304,Moderate,$/kW,4427.0,7218.0,9561.0,0.010982887220755261,0.031731054733551506,48.62124172628354,105.00738471764106,0.9128119178756643,4.698809589114839
106,Medium Hydropower Plant (10-100MW),2050,79.27447995941148,2.3782343987823444,67.4547627577935,25.89043948046053,133.2741171906797,Advanced,$/kW,3984.0,6496.0,8605.0,0.012203583737594132,0.035256730608063266,48.61907761057502,105.01183806199751,0.9128122500869623,4.698809646819248
107,Medium Hydropower Plant (10-100MW),2050,79.27447995941148,2.3782343987823444,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,4033.0,6576.0,11373.0,0.012055121648328997,0.030461813723523135,48.618305607710845,137.10289850644568,0.9128119919819349,4.698810158699064
108,Offshore Wind,2025,95.79211060375445,3.831684424150178,84.76137698114974,67.52098487542898,98.16465593062756,Moderate,$/kW,1.971,1.83,2.307,52.34541563046691,0.04520554715625154,103.17281420765029,120.76087385948716,3.0523230658227516,4.437586982749192
109,Offshore Wind,2025,95.79211060375445,3.831684424150178,78.08147122139042,62.43729073842858,90.68576889218512,Advanced,$/kW,1696.0,1789.0,2094.0,0.05354505902948824,0.04907290249803193,90.81242011401206,112.12335360774837,3.0639790806481777,4.450213894805257
110,Offshore Wind,2025,95.79211060375445,3.831684424150178,97.86213167210087,77.84179733146186,113.47000348375244,Conservative,$/kW,2232.0,2355.0,2757.0,0.04067605545806983,0.03915390313577788,90.78895578241186,112.14388489789852,3.047810192630911,4.442793525219221
111,Offshore Wind,2030,77.68899036022324,3.10755961440893,77.53818935470984,62.01322012314038,89.51518802772556,Moderate,$/kW,1.812,1.717,2.121,45.24693672697917,0.04007779444259321,81.98744934928627,95.96875279792282,2.485353088818505,3.5875713052652656
112,Offshore Wind,2030,77.68899036022324,3.10755961440893,69.92525563872299,56.14503923808663,80.94976068483447,Advanced,$/kW,1535.0,1620.0,1896.0,0.047956166889026694,0.04444116200968217,73.61271617465597,90.9248924215946,2.4951507848197703,3.5975014292397294
113,Offshore Wind,2030,77.68899036022324,3.10755961440893,93.15274487832967,74.37430686955307,107.68825732926604,Conservative,$/kW,2117.0,2234.0,2615.0,0.034775734270466985,0.03335982872504542,73.6202294505786,90.93854511727116,2.4811141387122593,3.5924618202029324
114,Offshore Wind,2040,72.13977676306445,2.885591070522578,69.04985522691251,55.54076641813074,79.3507596085129,Moderate,$/kW,1.642,1.556,1.922,46.36232439785633,0.04178996554069392,76.12693666128008,89.10838749267985,2.3210467147174136,3.316065509667641
115,Offshore Wind,2040,72.13977676306445,2.885591070522578,60.34047303794879,48.75069536758673,69.5084836463614,Advanced,$/kW,1364.0,1440.0,1685.0,0.05009706719657253,0.04782181718575189,68.33239965612493,84.41355822622471,2.331346841547014,3.3240219977951195
116,Offshore Wind,2040,72.13977676306445,2.885591070522578,87.6185056047655,70.29948296246054,100.89383418265636,Conservative,$/kW,1994.0,2104.0,263.0,0.0342869661421409,0.032933580076554426,68.36821048742895,9.017472095383056,2.315213651484568,3.3227951672851175
117,Offshore Wind,2050,66.59056316590565,2.663622526636226,63.6788456453955,51.44530901245568,72.91919817274723,Moderate,$/kW,1.54,1.459,1.802,45.641235891641976,0.04182900144686947,70.28750327312865,82.24550707673885,2.1519059051166556,3.0501372458724054
118,Offshore Wind,2050,66.59056316590565,2.663622526636226,54.27568359747062,44.071910204379165,62.26899381558402,Advanced,$/kW,1261.0,1331.0,1558.0,0.05003047570691634,0.04907579877557466,63.08842986642151,77.94748115137567,2.162864196845307,3.055900610451104
119,Offshore Wind,2050,66.59056316590565,2.663622526636226,84.11670516698818,67.72113037660777,96.59464999976518,Conservative,$/kW,1920.0,2026.0,2372.0,0.032867997613971196,0.0316657971962693,63.1065554188247,77.96289034033968,2.144443580407774,3.058746597137179
120,Onshore Wind,2025,37.766362252663626,1.510654490106545,40.975,40.975,40.975,Moderate,$/kW,1.159,1.159,1.159,32.585299614032465,0.036867711778073096,37.766362252663626,37.766362252663626,1.5106544901065453,1.5106544901065453
121,Onshore Wind,2025,37.766362252663626,1.510654490106545,38.69,38.69,38.69,Advanced,$/kW,1.039,1.039,1.039,36.34876058966663,0.039045088914617346,37.766362252663626,37.766362252663626,1.510654490106545,1.510654490106545
122,Onshore Wind,2025,37.766362252663626,1.510654490106545,43.0,43.0,43.0,Conservative,$/kW,1183.0,1183.0,1183.0,0.031924228446883876,0.03513149976991965,37.766362252663626,37.766362252663626,1.510654490106545,1.510654490106545
123,Onshore Wind,2030,34.46854388635211,1.3787417554540842,38.95,38.95,38.95,Moderate,$/kW,913.0,913.0,913.0,0.03775306011648643,0.035397734414739,34.46854388635211,34.46854388635211,1.3787417554540842,1.3787417554540842
124,Onshore Wind,2030,34.46854388635211,1.3787417554540842,34.38,34.38,34.38,Advanced,$/kW,673.0,673.0,673.0,0.05121626134673419,0.04010301790151495,34.46854388635211,34.46854388635211,1.3787417554540842,1.3787417554540842
125,Onshore Wind,2030,34.46854388635211,1.3787417554540842,43.0,43.0,43.0,Conservative,$/kW,961.0,961.0,961.0,0.03586737136977326,0.032063761754746144,34.46854388635211,34.46854388635211,1.3787417554540842,1.3787417554540842
126,Onshore Wind,2040,29.585235920852362,1.1834094368340944,36.02875,36.02875,36.02875,Moderate,$/kW,822.0,822.0,822.0,0.035991771193251046,0.032846252973919285,29.58523592085236,29.58523592085236,1.1834094368340946,1.1834094368340946
127,Onshore Wind,2040,29.585235920852362,1.1834094368340944,29.223000000000003,29.223000000000003,29.223000000000003,Advanced,$/kW,589.0,589.0,589.0,0.050229602582092296,0.04049582304465983,29.585235920852362,29.585235920852362,1.1834094368340944,1.1834094368340944
128,Onshore Wind,2040,29.585235920852362,1.1834094368340944,42.02475,42.02475,42.02475,Conservative,$/kW,913.0,913.0,913.0,0.0324044205047671,0.02815982098249471,29.585235920852362,29.585235920852362,1.1834094368340944,1.1834094368340944
129,Onshore Wind,2050,29.585235920852362,1.1834094368340944,33.1075,33.1075,33.1075,Moderate,$/kW,730.0,730.0,730.0,0.04052772043952378,0.03574445176573569,29.585235920852362,29.585235920852362,1.1834094368340944,1.1834094368340944
130,Onshore Wind,2050,29.585235920852362,1.1834094368340944,24.066,24.066,24.066,Advanced,$/kW,505.0,505.0,505.0,0.05858462558584626,0.04917349941137266,29.585235920852362,29.585235920852362,1.1834094368340944,1.1834094368340944
131,Onshore Wind,2050,29.585235920852362,1.1834094368340944,41.0495,41.0495,41.0495,Conservative,$/kW,865.0,865.0,865.0,0.034202584879598104,0.028828839251004136,29.58523592085236,29.58523592085236,1.1834094368340944,1.1834094368340944
132,Small Hydropower Plant (<10MW),2025,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Moderate,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
133,Small Hydropower Plant (<10MW),2025,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Advanced,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
134,Small Hydropower Plant (<10MW),2025,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
135,Small Hydropower Plant (<10MW),2030,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Moderate,$/kW,2462.0,4030.0,4109.0,0.02360530420627637,0.036554176468227756,58.11625895585243,96.99419498358961,1.0953743903783217,5.638572190438875
136,Small Hydropower Plant (<10MW),2030,95.12937595129378,2.8538812785388132,74.16900808249574,28.46749405014596,146.5398104895523,Advanced,$/kW,2339.0,2646.0,2835.0,0.035952145106309064,0.038478083397913795,84.0920674036569,101.92433137638619,1.095374610191131,5.638571049131476
137,Small Hydropower Plant (<10MW),2030,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
138,Small Hydropower Plant (<10MW),2040,95.12937595129378,2.8538812785388132,74.94974304360792,28.76714705958019,148.0823637465304,Moderate,$/kW,2364.0,2673.0,2865.0,0.03558899212543726,0.03807726568026181,84.13237738453368,101.96246243937775,1.0953743014507973,5.638571506937808
139,Small Hydropower Plant (<10MW),2040,95.12937595129378,2.8538812785388132,67.4547627577935,25.89043948046053,133.2741171906797,Advanced,$/kW,2128.0,2406.0,2578.0,0.039538393994718944,0.042308076729675924,84.13770242076191,101.92997971838544,1.095374700104355,5.638571576183098
140,Small Hydropower Plant (<10MW),2040,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
141,Small Hydropower Plant (<10MW),2050,95.12937595129378,2.8538812785388132,74.94974304360792,28.76714705958019,148.0823637465304,Moderate,$/kW,2364.0,2673.0,2865.0,0.03558899212543726,0.03807726568026181,84.13237738453368,101.96246243937775,1.0953743014507973,5.638571506937808
142,Small Hydropower Plant (<10MW),2050,95.12937595129378,2.8538812785388132,67.4547627577935,25.89043948046053,133.2741171906797,Advanced,$/kW,2128.0,2406.0,2578.0,0.039538393994718944,0.042308076729675924,84.13770242076191,101.92997971838544,1.095374700104355,5.638571576183098
143,Small Hydropower Plant (<10MW),2050,95.12937595129378,2.8538812785388132,78.0726459812152,29.9657794597124,154.25247496246627,Conservative,$/kW,2462.0,5233.0,5275.0,0.018178745643281823,0.036554176468227756,44.75607177375985,95.89288326831162,1.0953743903783217,5.638572190438875
144,Solar PV (Distributed with Storage),2025,108.28893962455608,2.739726027397261,30.469131998488855,29.477381929134392,31.46088206784332,Moderate,$/kW,1505.0,1505.0,1505.0,0.07195278380369174,0.08991808586910649,108.28893962455608,108.28893962455608,2.650549759500354,2.828902295294168
145,Solar PV (Distributed with Storage),2025,108.28893962455608,2.739726027397261,28.809735827313688,27.809258628923867,29.810213025703508,Advanced,$/kW,1413.0,1413.0,1413.0,0.07663760766069079,0.09509722837513161,108.2889396245561,108.2889396245561,2.6445834187778723,2.8348686360166497
146,Solar PV (Distributed with Storage),2025,108.28893962455608,2.739726027397261,33.8896812476863,32.75968331222868,35.019679183143914,Conservative,$/kW,1737.0,1737.0,1737.0,0.062342509858696646,0.08084248439439974,108.28893962455608,108.28893962455608,2.648374186934325,2.8310778678601975
147,Solar PV (Distributed with Storage),2030,85.6164383561644,2.739726027397261,23.45113189729828,22.613240048744967,24.28902374585159,Moderate,$/kW,1021.0,1021.0,1021.0,0.08385547341446072,0.1168270273433111,85.6164383561644,85.6164383561644,2.6418376134955857,2.8376144412989364
148,Solar PV (Distributed with Storage),2030,85.6164383561644,2.739726027397261,20.066465786338306,19.378791864589303,20.75413970808731,Advanced,$/kW,836.0,836.0,836.0,0.10241200760306746,0.13653256415798576,85.6164383561644,85.6164383561644,2.6458361435562914,2.83361591123823
149,Solar PV (Distributed with Storage),2030,85.6164383561644,2.739726027397261,30.691660574220144,29.14911296592077,32.234208182519524,Conservative,$/kW,1566.0,1566.0,1566.0,0.05467205514442171,0.08926613862328873,85.6164383561644,85.6164383561644,2.6020287587617865,2.877423296032736
150,Solar PV (Distributed with Storage),2040,66.30517503805176,2.739726027397261,21.74557661867794,20.98287455315836,22.50827868419752,Moderate,$/kW,939.0,939.0,939.0,0.07061253997662593,0.12599003813235407,66.30517503805176,66.30517503805176,2.643633165078824,2.8358188897156977
151,Solar PV (Distributed with Storage),2040,66.30517503805176,2.739726027397261,17.995461843912697,17.409594921421792,18.5813287664036,Advanced,$/kW,716.0,716.0,716.0,0.09260499306990469,0.15224538559559253,66.30517503805176,66.30517503805176,2.6505304918749304,2.828921562919592
152,Solar PV (Distributed with Storage),2040,66.30517503805176,2.739726027397261,27.06874060954708,25.878537113393467,28.258944105700696,Conservative,$/kW,1304.0,1304.0,1304.0,0.050847526869671596,0.10121364960847,66.30517503805176,66.30517503805176,2.619261187774793,2.8601908670197287
153,Solar PV (Distributed with Storage),2050,66.30517503805176,2.739726027397261,20.066465786338306,19.378791864589303,20.75413970808731,Moderate,$/kW,836.0,836.0,836.0,0.0793124103325978,0.13653256415798576,66.30517503805176,66.30517503805176,2.6458361435562914,2.83361591123823
154,Solar PV (Distributed with Storage),2050,66.30517503805176,2.739726027397261,15.992973057759816,15.508494341890652,16.477451773628978,Advanced,$/kW,596.0,596.0,596.0,0.1112502936880063,0.17130811247555636,66.30517503805176,66.30517503805176,2.656730893047133,2.8227211617473884
155,Solar PV (Distributed with Storage),2050,66.30517503805176,2.739726027397261,23.45113189729828,22.613240048744967,24.28902374585159,Conservative,$/kW,1042.0,1042.0,1042.0,0.06363260560273681,0.1168270273433111,66.30517503805176,66.30517503805176,2.6418376134955857,2.8376144412989364
156,Solar PV (Utility),2025,31.20243531202436,0.40563165905631665,18.165351904966844,18.165351904966844,18.165351904966844,Moderate,$/kW,959.0,959.0,959.0,0.03253642889679287,0.022329964273656994,31.20243531202436,31.20243531202436,0.40563165905631665,0.40563165905631665
157,Solar PV (Utility),2025,31.20243531202436,0.40563165905631665,17.25120902918049,17.25120902918049,17.25120902918049,Advanced,$/kW,901.0,901.0,901.0,0.03463089379802926,0.02351323077531488,31.20243531202436,31.20243531202436,0.40563165905631665,0.40563165905631665
158,Solar PV (Utility),2025,31.20243531202436,0.40563165905631665,20.278730602272248,20.278730602272248,20.278730602272248,Conservative,$/kW,1130.0,1130.0,1130.0,0.027612774612410938,0.020002813145062706,31.20243531202436,31.20243531202436,0.4056316590563167,0.4056316590563167
159,Solar PV (Utility),2030,28.09487569761543,0.3652333840690006,15.221571729346824,15.221571729346822,15.221571729346822,Moderate,$/kW,734.0,734.0,734.0,0.038276397408195405,0.02399445934777152,28.09487569761543,28.09487569761543,0.3652333840690005,0.3652333840690005
160,Solar PV (Utility),2030,28.09487569761543,0.3652333840690006,13.252328128517522,13.252328128517522,13.252328128517522,Advanced,$/kW,603.0,603.0,603.0,0.04659183366105378,0.02755994120633486,28.09487569761543,28.09487569761543,0.3652333840690006,0.3652333840690006
161,Solar PV (Utility),2030,28.09487569761543,0.3652333840690006,19.953906380388023,19.953906380388023,19.953906380388023,Conservative,$/kW,1119.0,1119.0,1119.0,0.02510712752244453,0.018303853747052522,28.09487569761543,28.09487569761543,0.3652333840690006,0.3652333840690006
162,Solar PV (Utility),2040,22.9261796042618,0.2980403348554034,14.225717980354023,14.225717980354023,14.225717980354023,Moderate,$/kW,669.0,669.0,669.0,0.03426932676272317,0.020950811429483036,22.9261796042618,22.9261796042618,0.2980403348554034,0.2980403348554034
163,Solar PV (Utility),2040,22.9261796042618,0.2980403348554034,12.028375040804208,12.028375040804208,12.028375040804208,Advanced,$/kW,529.0,529.0,529.0,0.043338713807678265,0.0247781045938751,22.9261796042618,22.9261796042618,0.2980403348554034,0.2980403348554034
164,Solar PV (Utility),2040,22.9261796042618,0.2980403348554034,17.585483166675196,17.585483166675196,17.585483166675196,Conservative,$/kW,927.0,927.0,927.0,0.02473158533361575,0.016948089059059528,22.9261796042618,22.9261796042618,0.2980403348554034,0.2980403348554034
165,Solar PV (Utility),2050,22.9261796042618,0.2980403348554034,13.252328128517522,13.252328128517522,13.252328128517522,Moderate,$/kW,603.0,603.0,603.0,0.03802019834869287,0.022489658569052034,22.9261796042618,22.9261796042618,0.2980403348554034,0.2980403348554034
166,Solar PV (Utility),2050,22.9261796042618,0.2980403348554034,10.8626238684504,10.8626238684504,10.8626238684504,Advanced,$/kW,455.0,455.0,455.0,0.050387207921454506,0.02743723233582975,22.9261796042618,22.9261796042618,0.2980403348554034,0.2980403348554034
167,Solar PV (Utility),2050,22.9261796042618,0.2980403348554034,15.221571729346824,15.221571729346822,15.221571729346822,Conservative,$/kW,734.0,734.0,734.0,0.03123457711752289,0.019580128790562985,22.9261796042618,22.9261796042618,0.2980403348554033,0.2980403348554033
